objectid,filename,img_thumb,institution,display_template,format,parentid,prefix,subject,title,collection-name,date,date-descriptive,place,photographer,description,usage,maori-fashion-keyword,Flickr account (if applicable)
maori-albumen-bw-094,https://collections.museumsvictoria.com.au/content/media/16/510016-small.jpg,https://collections.museumsvictoria.com.au/content/media/16/510016-small.jpg,Museums Victoria Collections,image,image/jpeg,,maori-albumen-bw,woman (wahine); portrait; cloak,"Photograph. Rotorua, North Island, Aotearoa [New Zealand]. 1901 - 1930","Arthur J. Iles Photographic Collection
https://collections.museumsvictoria.com.au/search?collection=Arthur+J.+Iles+Photographic+Collection","1900
1910
1920",1901-1930,"Rotorua, North Island, Aotearoa [New Zealand]Specific locality unrecorded, Aotearoa [New Zealand]","Iles, Arthur James, 1870-1943","Studio portrait of a young Maori girl dressed in a kahu huruhuru (feather cloak), a style of kakahu (Maori cloak). Feather cloaks became popular in the latter half of the 19th century. During this period weavers experimented with new materials such as the feathers of non-indigenous species. For example, this cloak incorporates the feathers of the guineafowl (Numida meleagris), an introduced bird common in New Zealand.

The photograph was taken by the New Zealand photographer Arthur James Iles, a professional photographer active during the late 19th and early 20th centuries and largely based in Rotorua. It is one of a series of twenty studio portraits of Maori taken by Iles in Museums Victoria's collections. The photographer's imprint forms part of the image and reads: 'ILES PHOTO ROTORUA No 58'. Iles photographed a range of subjects including people, landscapes, sites as well as the local flora and fauna. His specialisation, however, was portraiture, particularly of the Maori population. Throughout his career he relocated his studios many times, including Thames, Auckland and Rotorua in New Zealand and Sydney, Australia at the Falk Studios. In 1893, Iles had relocated to Thames, on the North Island of New Zealand and it was in this period and location that Iles really began to establish himself as a photographer of Maori people. He was able to attract Maori people to his studio with his association with Captain Gilbert Mair, a captain of Maori troops loyal to the colonial government, who facilitated visits by senior Maori men His marriage to Rebecca Elsie Utuatonga, a Maori woman in 1895, would have assisted Iles to encourage young Maori women to be photographed in his studio. Born in Oamaru in New Zealand's South Island in 1870, Iles would eventually, at just 21 years of age, establish his own photography studio in Central Otago in 1891. Iles' father was a photographer, and without doubt this early exposure to and association with photography, influenced his path. His marriage to Rebecca Elsie Utuatonga, with whom he had five children ended in divorce in 1932 and he subsequently married Ada Hunt. Iles died on 9 April 1943.",All Rights Reserved / Reuse may require cultural clearances. (Licensed as All Rights Reserved),"kahu huruhuru (feather cloak)
kakahu (Maori cloak)
feathers of the guineafowl (Numida meleagris)",
maori-albumen-bw-095,https://collections.museumsvictoria.com.au/content/media/45/509995-small.jpg,https://collections.museumsvictoria.com.au/content/media/45/509995-small.jpg,Museums Victoria Collections,image,image/jpeg,,maori-albumen-bw,man (tāne); portrait; cloak,"Photograph. Specific locality unrecorded, Aotearoa [New Zealand]. 1891 - 1930","Arthur J. Iles Photographic Collection
https://collections.museumsvictoria.com.au/search?collection=Arthur+J.+Iles+Photographic+Collection","1890
1900
1910
1920",1891-1930,"unidentified
Specific locality unrecorded, Aotearoa [New Zealand]","Iles, Arthur James, 1870-1943","Studio portrait of Tuterei Karewa of the Ngatimaru tribe, North Island, New Zealand. In this photograph, Tuterei Karewa is adorned with a full face moko (Maori tattoo) and is dressed in a pihepihe, a style of kakahu (Maori cloak). Pihepihe are decorated with pokinikini or cylindrical flax tags.

The photograph was taken by the New Zealand photographer Arthur James Iles, a professional photographer active during the late 19th and early 20th centuries and largely based in Rotorua. It is one of a series of twenty studio portraits of Maori taken by Iles in Museums Victoria's collections. The photographer's imprint and caption forms part of the image and reads: 'TUTEREI KAREWA NGATIMARU CHIEF. ILES PHOTO REGISTERED No 108'. Iles photographed a range of subjects including people, landscapes, sites as well as the local flora and fauna. His specialisation, however, was portraiture, particularly of the Maori population. Throughout his career he relocated his studios many times, including Thames, Auckland and Rotorua in New Zealand and Sydney, Australia at the Falk Studios. In 1893, Iles had relocated to Thames, on the North Island of New Zealand and it was in this period and location that Iles really began to establish himself as a photographer of Maori people. He was able to attract Maori people to his studio with his association with Captain Gilbert Mair, a captain of Maori troops loyal to the colonial government, who facilitated visits by senior Maori men His marriage to Rebecca Elsie Utuatonga, a Maori woman in 1895, would have assisted Iles to encourage young Maori women to be photographed in his studio. Born in Oamaru in New Zealand's South Island in 1870, Iles would eventually, at just 21 years of age, establish his own photography studio in Central Otago in 1891. Iles' father was a photographer, and without doubt this early exposure to and association with photography, influenced his path. His marriage to Rebecca Elsie Utuatonga, with whom he had five children ended in divorce in 1932 and he subsequently married Ada Hunt. Iles died on 9 April 1943.",All Rights Reserved / Reuse may require cultural clearances. (Licensed as All Rights Reserved),"Tuterei Karewa of the Ngatimaru tribe
full face moko (Maori tattoo)
pihepihe: a style of kakahu (Maori cloak)
pokinikini or cylindrical flax tags",
maori-albumen-bw-096,https://collections.museumsvictoria.com.au/content/media/1/510001-small.jpg,https://collections.museumsvictoria.com.au/content/media/1/510001-small.jpg,Museums Victoria Collections,image,image/jpeg,,maori-albumen-bw,woman (wahine); child; pair; portrait; cloak,"Photograph. Thames, North Island, Aotearoa [New Zealand]. 1895","Arthur J. Iles Photographic Collection
https://collections.museumsvictoria.com.au/search?collection=Arthur+J.+Iles+Photographic+Collection",1890,1895,"Thames, North Island, Aotearoa [New Zealand]","Iles, Arthur James, 1870-1943","Another photograph taken by Arthur Iles at this time is of Ani Doherty (1863-1929) with her son. The family believes that the baby in this photo is Adrian (aka Bob, Karenama). He was born in 1895, which, if correct, dates the photograph to 1895. [Wayne Carter 2022]",(Licensed as All Rights Reserved),,
maori-postcard-bw-097,https://onehera.waikato.ac.nz/assets/display/38770-max?u=b06a696fb333d6a5f0aa4216d94da679,https://onehera.waikato.ac.nz/assets/display/38770-max?u=b06a696fb333d6a5f0aa4216d94da679,https://onehera.waikato.ac.nz/nodes/view/10914,image,image/jpeg,,maori-postcard-bw,woman (wahine); portrait; pair; cloak; beater,Two Māori wahine,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,F.G.R. Series no.1961.,"postcard; woman (wahine); feather; portrait; Postcards -- New Zealand -- History;
New Zealand -- Pictorial works;
New Zealand -- Social life and customs -- History;
Postcards -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Portraits;
Kōrero nehe;
Kāri poutāpeta;
Tāngata;
Whakaahua",
maori-postcard-bw-098,https://onehera.waikato.ac.nz/assets/display/38766-max?u=d7742c290eddcd8936613f17ac99a8e7,https://onehera.waikato.ac.nz/assets/display/38766-max?u=d7742c290eddcd8936613f17ac99a8e7,https://onehera.waikato.ac.nz/nodes/view/10910,image,image/jpeg,,maori-postcard-bw,group,Group of Māori,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,,"Women, Māori -- New Zealand -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Tāngata;
Whakaahua;
Kāri poutāpeta;
Wāhine",
maori-postcard-color-099,https://onehera.waikato.ac.nz/assets/display/38764-max?u=82d189882d6bfe29c7544dc7c3063c42,https://onehera.waikato.ac.nz/assets/display/38764-max?u=82d189882d6bfe29c7544dc7c3063c42,https://onehera.waikato.ac.nz/nodes/view/10909,image,image/jpeg,,maori-postcard-color,group; life,Māori men and child,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,Part of the W.A.P. Color Photographic Series.,"Māori (New Zealand people) -- Rotorua (N.Z.) -- Photographs;
Māori (New Zealand people) -- Clothing -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kākahu;
Tāngata;
Whakaahua;
Kāri poutāpeta",
maori-postcard-bw-100,https://onehera.waikato.ac.nz/assets/display/38762-max?u=0234025ddc3020bb7f79dc82b8a65b0f,https://onehera.waikato.ac.nz/assets/display/38762-max?u=0234025ddc3020bb7f79dc82b8a65b0f,https://onehera.waikato.ac.nz/nodes/view/10906,image,image/jpeg,,maori-postcard-bw,interior; architecture; life,Māori Whare Interior,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,,"Marae -- New Zealand -- Photographs;
Wood carving, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Whakairo;
Marae;
Tāngata;
Whakaahua;
Kāri poutāpeta",
maori-postcard-color-101,https://onehera.waikato.ac.nz/assets/display/38760-max?u=2f0a673cf7db7618e84c1c8e5d281d75,https://onehera.waikato.ac.nz/assets/display/38760-max?u=2f0a673cf7db7618e84c1c8e5d281d75,https://onehera.waikato.ac.nz/nodes/view/10902,image,image/jpeg,,maori-postcard-color,woman (wahine); portrait; cloak,Māori Wahine Mata,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,"Postcard titled: ""Māori Wahine Mata"". Valentine's Series no.3.","Women, Māori -- New Zealand -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Photographs;
Cloaks -- New Zealand -- Pictorial works;
Moko kauwae;
Wāhine;
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-color-102,https://onehera.waikato.ac.nz/assets/display/34294-max?u=bf0d29de70cc058dc407a9e663d3f96d,https://onehera.waikato.ac.nz/assets/display/34294-max?u=bf0d29de70cc058dc407a9e663d3f96d,https://onehera.waikato.ac.nz/nodes/view/5135,image,image/jpeg,,maori-postcard-color,group; architecture; life; cloak,Carved Māori Runanga,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,"Postcard titled: ""Carved Maori Runanga"". Valentine Series no.17258.. Printed in Great Britain.","Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Marae -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Wood carving, Māori -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Whakairo;
Whare nui;
Kākahu;
Whatu kākahu;
Tāngata;
Rūnanga ā-iwi;",
maori-postcard-bw-103,https://onehera.waikato.ac.nz/assets/display/34366-max?u=bafe7c1684fa5ee6e9f7d7af7acf5145,https://onehera.waikato.ac.nz/assets/display/34366-max?u=bafe7c1684fa5ee6e9f7d7af7acf5145,https://onehera.waikato.ac.nz/nodes/view/5133,image,image/jpeg,,maori-postcard-bw,woman (wahine); portrait; cloak,A Māori Princess,University of Waikato Library,Māori Postcards c.1890-1940,unidentified,1890-1940,,,"Postcard titled: ""A Maori Princess"". No.150.","Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Feather cloaks -- New Zealand -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Women, Māori -- New Zealand -- Portraits;
Wāhine;
Kahu huruhuru;
Kākahu;
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-bw-104,https://onehera.waikato.ac.nz/assets/display/34220-max?u=e80ee3e5ecaec0f6d93f6cedcfb356d9,https://onehera.waikato.ac.nz/assets/display/34220-max?u=e80ee3e5ecaec0f6d93f6cedcfb356d9,https://onehera.waikato.ac.nz/nodes/view/5131,compound_object,compound_object,,maori-postcard-bw,woman (wahine); pair; portrait; greeting; hongi,Māori Women: A Māori Salutation,University of Waikato Library,Māori Postcards c.1890-1940,1900,1902/03,,,"Postcard titled: ""A Maori Salutation"". S.M. & Co's Series. Black and white image.","Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Salutations -- New Zealand -- Pictorial works;
Hair ornaments -- New Zealand -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Wood carving, Māori -- New Zealand -- Pictorial works;
Hongi;
Wāhine;
Piupiu;
Poi;
Raukura;
Whakairo;
Kāri poutāpeta;
Whakaahua;
Tāngata;",
maori-postcard-color-105,https://onehera.waikato.ac.nz/assets/display/34270-max?u=32f39af6fc41bd06719c2a119db1d68d,https://onehera.waikato.ac.nz/assets/display/34270-max?u=32f39af6fc41bd06719c2a119db1d68d,https://onehera.waikato.ac.nz/nodes/view/5130,image,image/jpeg,maori-postcard-bw-104,maori-postcard-color,woman (wahine); pair; portrait; greeting; hongi,Hongi Māori Salutation,University of Waikato Library,Māori Postcards c.1890-1940,1900,1902/03,,,"Postcard titled: ""Hongi Maori Salutation"". No.5356. Printed in Germany.","Salutations -- New Zealand -- Pictorial works;
Hair ornaments -- New Zealand -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Wood carving, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Hongi;
Wāhine;
Piupiu;
Poi;
Raukura;
Whakairo;",
maori-postcard-bw-106,https://onehera.waikato.ac.nz/assets/display/34442-max?u=37a6ae291bc68f87db7c7751639ec04f,https://onehera.waikato.ac.nz/assets/display/34442-max?u=37a6ae291bc68f87db7c7751639ec04f,https://onehera.waikato.ac.nz/nodes/view/5129,image,image/jpeg,,maori-postcard-bw,group; life; laundry,Laundry at the beach,University of Waikato Library,Māori Postcards c.1890-1940,1940,1944,,,,"Laundry -- New Zealand -- Pictorial works;
Beaches -- New Zealand -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Taha moana;
Wāhine;",
maori-postcard-bw-107,https://onehera.waikato.ac.nz/assets/display/34338-max?u=500f113e0ec19ae89f43bf748b843200,https://onehera.waikato.ac.nz/assets/display/34338-max?u=500f113e0ec19ae89f43bf748b843200,https://onehera.waikato.ac.nz/nodes/view/5128,image,image/jpeg,,maori-postcard-bw,man (tāne); portrait; cloak,"The Great Māori Chief ""Te Hauhau""",University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1903,,,"Postcard titled: ""The Great Maori Chief - ""Te Hauhau"".""

A reproduction of a photograph taken by Alfred Burton on June 3rd 1885 at Te Kuiti, King Country, showing Te Hauhau, a Māori chief or priest, seated at the entrance of a carved and painted wharenui. He is clad in formal Māori clothing with huia feathers in his hair and is holding a taiaha, point down, in front of him. Description from: https://natlib.govt.nz/records/22678595?search%5Bi%5D%5Bname_authority_id%5D=-242061&search%5Bpath%5D=items","Te Hauhau -- Portraits;
Elders (Indigenous leaders) -- New Zealand -- Pictorial works;
Leadership -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Weapons, Māori -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Hair ornaments -- New Zealand -- Pictorial works;
Jewellery -- New Zealand -- Pictorial works;
Tribal tattoos -- New Zealand -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Ariki;
Whatu kākahu;
Whakakai;
Mana tangata;
Rangatira;
Tā moko (Uhi);
Taiaha;",
maori-postcard-bw-108,https://onehera.waikato.ac.nz/assets/display/34322-max?u=90c3ac587f566f49b1e41307ad70e4d8,https://onehera.waikato.ac.nz/assets/display/34322-max?u=90c3ac587f566f49b1e41307ad70e4d8,https://onehera.waikato.ac.nz/nodes/view/5127,image,image/jpeg,,maori-postcard-bw,man (tāne); portrait; cloak,"""Taitua"" - Great Māori Warrior",University of Waikato Library,Māori Postcards c.1890-1940,1880,c.1885,,,"Postcard titled: "" ""Taitua"" - Great Maori Warrior"".

Taitua at Taumarunui, c.1885. Photograph taken by the Burton Brothers. From https://natlib.govt.nz/records/22767898?search%5Bi%5D%5Bname_authority_id%5D=-107920&search%5Bpath%5D=items","Taitua -- Portraits;
Elders (Indigenous leaders) -- New Zealand -- Pictorial works;
Leadership -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Weapons, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Whatu kākahu;
Kākahu;
Mana tangata;
Rangatira;
Toa;
Taiaha",
maori-postcard-bw-109,https://onehera.waikato.ac.nz/assets/display/34267-max?u=ffe1b9188623e61ccf7a5c0c880232a7,https://onehera.waikato.ac.nz/assets/display/34267-max?u=ffe1b9188623e61ccf7a5c0c880232a7,https://onehera.waikato.ac.nz/nodes/view/5126,image,image/jpeg,,maori-postcard-bw,group; life,Māori Children Bathing,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1903,,,"Postcard titled: ""Maori Children Bathing"". No.518.","Children, Māori -- New Zealand -- Pictorial works;
Bathing customs -- New Zealand -- Pictorial works;
Swimming -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Tamariki;
Kauhoe;",
maori-postcard-bw-110,https://onehera.waikato.ac.nz/assets/display/34521-max?u=4ae6fcae6013b5eac176942205a8f04b,https://onehera.waikato.ac.nz/assets/display/34521-max?u=4ae6fcae6013b5eac176942205a8f04b,https://onehera.waikato.ac.nz/nodes/view/5076,image,image/jpeg,,maori-postcard-bw,group; life; architecture; cloak,"Canoe Poi, Whakarewarewa, Rotorua",University of Waikato Library,Māori Postcards c.1890-1940,,Unknown,,,"Postcard titled: ""Canoe Poi, Whaka, Rotorua"". Blencowe no.76.","Māori (New Zealand people) -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Clothing and dress -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Poi dance -- Pictorial works;
Performing arts -- New Zealand -- Pictorial works;
Rotorua (N.Z.) -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Piupiu;
Kākahu;
Wāhine;
Poi;
Kapa haka;",
maori-postcard-bw-111,https://onehera.waikato.ac.nz/assets/display/34277-max?u=110ce7fb35406fd403361a0a391cd0da,https://onehera.waikato.ac.nz/assets/display/34277-max?u=110ce7fb35406fd403361a0a391cd0da,https://onehera.waikato.ac.nz/nodes/view/5112?type=all&lsk=7d7d03e81dd6e63acd270efe537c10d6,image,image/jpeg,,maori-postcard-bw,group; life; piupiu,Māori Haka,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1938,,,"Postcard titled: ""Maori Haka"". No.14.","Haka (Dance) -- Pictorial works;
Dance -- New Zealand -- Pictorial works;
Performing arts -- New Zealand -- Pictorial works;
Men -- New Zealand -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Clothing and dress -- New Zealand -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Tāne;
Piupiu;
Kapa haka;
Haka;
Kākahu;",
maori-postcard-bw-112,https://onehera.waikato.ac.nz/assets/display/34350-max?u=eab94e65868c940f24c5ff8a9a66d067,https://onehera.waikato.ac.nz/assets/display/34350-max?u=eab94e65868c940f24c5ff8a9a66d067,https://onehera.waikato.ac.nz/nodes/view/5125,image,image/jpeg,,maori-postcard-bw,group; life; architecture; cloak,The Māori at Home: Greetings from Māoriland - variety of photos,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1903,,,"Postcard titled: ""The Maori at Home: Greetings from Maoriland"". Multiple images of Māori men and women.","Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Wood carving, Māori -- New Zealand -- Pictorial works;
Māori meeting houses -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Feather cloaks -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Hair ornaments -- New Zealand -- Pictorial works;
Bathing customs -- New Zealand -- Pictorial works;
Swimming -- New Zealand -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Whatu kākahu;
Whare nui;
Kākahu;
Kahu huruhuru;
Whakairo;
Marae;
Kauhoe",
maori-postcard-bw-113,https://onehera.waikato.ac.nz/assets/display/34464-max?u=7080f1a31241b6fa9e893352302dff49,https://onehera.waikato.ac.nz/assets/display/34464-max?u=7080f1a31241b6fa9e893352302dff49,https://onehera.waikato.ac.nz/nodes/view/5124,image,image/jpeg,,maori-postcard-bw,woman (wahine); portrait; cloak,A Maid of Māoriland,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1904,,,"Postcard titled: ""A Maid of Maoriland"". Maori photo no.499.","Youth, Māori -- New Zealand -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- New Zealand -- Photographs;
Cloaks -- New Zealand -- Pictorial works;
Whakaahua;
Tāngata;
Kākahu;
Kāri poutāpeta;",
maori-postcard-bw-114,https://onehera.waikato.ac.nz/assets/display/34308-max?u=356b5040e91b15679b0e854e002a6fc9,https://onehera.waikato.ac.nz/assets/display/34308-max?u=356b5040e91b15679b0e854e002a6fc9,https://onehera.waikato.ac.nz/nodes/view/5123,image,image/jpeg,,maori-postcard-bw,woman (wahine); portrait; cloak,A Māori Maiden of High Degree,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1904,,,,"Women, Māori -- New Zealand -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- Photographs;
Kākahu;
Wāhine;
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-bw-115,https://onehera.waikato.ac.nz/assets/display/34402-max?u=d75072c0240ca704ed8de5b5f3d235f2,https://onehera.waikato.ac.nz/assets/display/34402-max?u=d75072c0240ca704ed8de5b5f3d235f2,https://onehera.waikato.ac.nz/nodes/view/5122,image,image/jpeg,,maori-postcard-bw,man (tāne); portrait; cloak,A Chief of the Arawa Tribe,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1905,,,"Postcard titled: ""A Chief of the Arawa Tribe, N.Z."" No.2195. Maoriland Photographic Series.","Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;",
maori-postcard-bw-116,https://onehera.waikato.ac.nz/assets/display/34340-max?u=d203a117ae22be3512b12aecbaa68ccc,https://onehera.waikato.ac.nz/assets/display/34340-max?u=d203a117ae22be3512b12aecbaa68ccc,https://onehera.waikato.ac.nz/nodes/view/5120,image,image/jpeg,,maori-postcard-bw,woman (wahine); man (tāne); portrait; group; architecture; cloak,Māori Life - variety of photos,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1905,,,"Postcard titled: ""Maori Life"". F.T. Series no.20. Multiple images of Māori men, women, and children.","Māori (New Zealand people) -- Clothing -- Photographs;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Tribal tattoos -- New Zealand -- Pictorial works;
Marae -- New Zealand -- Pictorial works;
Kākahu;
Marae;
Tā moko (Uhi);
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-color-117,https://onehera.waikato.ac.nz/assets/display/34219-max?u=679afc8a7c174cc76b3c95c0a6569dc5,https://onehera.waikato.ac.nz/assets/display/34219-max?u=679afc8a7c174cc76b3c95c0a6569dc5,https://onehera.waikato.ac.nz/nodes/view/5121,image,image/jpeg,,maori-postcard-color,woman (wahine); portrait; cloak,A Māori Girl,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1905,,,"Postcard titled: ""A Maori Girl"". S.M. & Co.'s Series.","Youth, Māori -- New Zealand -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Māori (New Zealand people) -- Clothing -- Photographs;
Cloaks -- New Zealand -- Pictorial works;
Tāngata;
Whakaahua;
Kāri poutāpeta;
Kākahu;",
maori-postcard-color-118,https://onehera.waikato.ac.nz/assets/display/34282-max?u=93cb24b97f9b1c44f1063f4dfcab0294,https://onehera.waikato.ac.nz/assets/display/34282-max?u=93cb24b97f9b1c44f1063f4dfcab0294,https://onehera.waikato.ac.nz/nodes/view/5118,image,image/jpeg,,maori-postcard-color,woman (wahine); portrait; pair; life; greeting; hongi; cloak,Hongi Māori Salutation,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1909,,,"Postcard titled: ""Hongi Maori Salutation"". No.B 12.","Māori (New Zealand people) -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Clothing -- New Zealand -- Pictorial works;
Salutations -- New Zealand -- Pictorial works;
Women, Māori -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Hand weaving -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Kāri poutāpeta;
Whakaahua;
Tāngata;
Kākahu;
Wāhine;
Hongi;",
maori-postcard-bw-119,https://onehera.waikato.ac.nz/assets/display/34446-max?u=ee9bd21d3521d9641015162160b95601,https://onehera.waikato.ac.nz/assets/display/34446-max?u=ee9bd21d3521d9641015162160b95601,https://onehera.waikato.ac.nz/nodes/view/5119,image,image/jpeg,,maori-postcard-bw,man (tāne); portrait; cloak; beater,Te Heu-Heu - A great Chief and Warrior,University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1907,,,"Postcard titled: ""Te Heu-Heu. A great Chief and Warrior"". No.3780.","Te Heuheu Tūkino IV -- Portraits;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Elders (Indigenous leaders) -- New Zealand -- Pictorial works;
Weapons, Māori -- New Zealand -- Pictorial works;
Cloaks -- New Zealand -- Pictorial works;
Tribal tattoos -- New Zealand -- Pictorial works;
Te Heuheu Tūkino IV, Horonuku;
Taiaha;
Mana tangata;
Tā moko (Uhi);
Tāngata;
Whakaahua;
Kāri poutāpeta;",
maori-postcard-bw-120,https://onehera.waikato.ac.nz/assets/display/34448-max?u=26ef3d7d088994271a98cce8714def60,https://onehera.waikato.ac.nz/assets/display/34448-max?u=26ef3d7d088994271a98cce8714def60,https://onehera.waikato.ac.nz/nodes/view/5117,image,image/jpeg,,maori-postcard-bw,group; life; architecture; cloak,"Kataraina, Whiti, Mere.",University of Waikato Library,Māori Postcards c.1890-1940,1900,c.1911,,,,"Clothing and dress -- New Zealand -- Pictorial works;
Māori (New Zealand people) -- Photographs;
Māori (New Zealand people) -- Social life and customs -- Pictorial works;
Weapons, Māori -- New Zealand -- Pictorial works;
Marae -- New Zealand -- Pictorial works;
Taiaha;
Marae;
Kākahu;
Tāngata;
Whakaahua;
Kāri poutāpeta;
",
